Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total TCP Flow Time,Label
192.168.175.102-192.168.175.43-50527-80-6,192.168.175.102,50527,192.168.175.43,80,6,2024-11-07 02:41:26.553923,472626,7,6,257.0,4463.0,257.0,0.0,36.71428571428571,97.1368695633714,4086.0,0.0,743.8333333333334,1644.2503965840076,9986.754854790046,27.505892608531905,39385.49999999999,100708.39851273577,346542.0,0.0,471692.0,78615.33333333334,138535.96271101112,350636.0,0.0,472383.0,94476.6,146531.01098845937,346542.0,1823.0,1,2,0,0,0,0,152,132,14.810865250747948,12.695027357783957,0.0,4086.0,363.0769230769231,1125.0870678558217,1265820.9102564103,2,2,0,3,12,0,0,0,0.8571428571428571,363.0769230769231,36.714285714285715,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,472626,NeedManualLabel
192.168.175.102-192.168.175.43-50490-80-6,192.168.175.102,50490,192.168.175.43,80,6,2024-11-07 02:41:25.353920,862291,7,6,212.0,4521.0,212.0,0.0,30.28571428571428,80.12846827795616,4086.0,0.0,753.5,1641.8311423529522,5488.866287598966,15.076116995306688,71857.58333333334,183008.79971662484,623833.0,0.0,862239.0,143706.5,249348.93705147412,627358.0,0.0,862271.0,172454.2,265547.19613978226,623833.0,998.0,1,2,0,0,0,0,152,132,8.117909151318987,6.958207843987703,0.0,4086.0,364.07692307692304,1125.6993723561707,1267199.0769230768,2,2,0,3,12,0,0,0,0.8571428571428571,364.0769230769231,30.285714285714285,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,862291,NeedManualLabel
192.168.175.102-192.168.175.43-50496-80-6,192.168.175.102,50496,192.168.175.43,80,6,2024-11-07 02:41:25.661343,255894,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,17749.536917629954,50.802285321265835,21324.5,40382.98427330726,107551.0,0.0,255825.0,42637.5,52236.86564391091,112836.0,0.0,255108.0,51021.6,52229.53269272089,107551.0,904.0,1,2,0,0,0,0,152,132,27.355076711450835,23.447208609815,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,255894,NeedManualLabel
192.168.175.102-192.168.175.43-50644-80-6,192.168.175.102,50644,192.168.175.43,80,6,2024-11-07 02:41:29.019376,126668,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,35857.51728929169,102.63049862633025,10555.666666666666,29777.604727938302,103390.0,0.0,126598.0,21099.666666666664,41179.43022756224,103390.0,0.0,126632.0,25326.4,44773.48948094174,104032.0,166.0,1,2,0,0,0,0,152,132,55.2625761834086,47.36792244292165,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,126668,NeedManualLabel
192.168.175.102-192.168.175.43-50605-80-6,192.168.175.102,50605,192.168.175.43,80,6,2024-11-07 02:41:28.410170,230981,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,19663.955043921364,56.28168550660011,19248.41666666667,55687.25969597507,194822.0,0.0,230956.0,38492.66666666667,77709.6035961236,194822.0,0.0,230952.0,46190.4,83836.43198097115,195392.0,1140.0,1,2,0,0,0,0,152,132,30.30552296509237,25.976162541507744,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,230981,NeedManualLabel
192.168.175.102-192.168.175.43-50521-80-6,192.168.175.102,50521,192.168.175.43,80,6,2024-11-07 02:41:26.368525,606752,7,6,261.0,4463.0,261.0,0.0,37.285714285714285,98.6487274554083,4086.0,0.0,743.8333333333334,1644.2503965840076,7785.718052845315,21.42555772374875,50562.66666666668,143545.70058938363,495603.0,0.0,606720.0,101120.0,198598.89341081434,496834.0,0.0,606731.0,121346.20000000001,214342.68972302275,495603.0,756.0,1,2,0,0,0,0,152,132,11.536838774326249,9.888718949422499,0.0,4086.0,363.3846153846154,1125.0561866311048,1265751.4230769232,2,2,0,3,12,0,0,0,0.8571428571428571,363.38461538461536,37.285714285714285,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,606752,NeedManualLabel
192.168.175.102-192.168.175.43-50653-80-6,192.168.175.102,50653,192.168.175.43,80,6,2024-11-07 02:41:29.109068,111372,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,40782.24329274863,116.72592752217793,9281.0,29046.923479714053,101262.0,0.0,111356.0,18559.333333333332,40648.38521105933,101262.0,0.0,111344.0,22268.8,44395.72003245357,101499.0,406.0,1,2,0,0,0,0,152,132,62.85242251194196,53.87350501023597,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,111372,NeedManualLabel
192.168.175.102-192.168.175.43-50584-80-6,192.168.175.102,50584,192.168.175.43,80,6,2024-11-07 02:41:27.842691,565314,7,6,261.0,4463.0,261.0,0.0,37.285714285714285,98.6487274554083,4086.0,0.0,743.8333333333334,1644.2503965840076,8356.417849195315,22.996069441054,47109.50000000001,124284.48595167752,430575.0,1.0,565208.0,94201.33333333333,170558.54333766652,433064.0,1.0,565007.0,113001.4,182311.90150481125,430575.0,1152.0,1,2,0,0,0,0,152,132,12.382498929798308,10.613570511255691,0.0,4086.0,363.3846153846154,1125.0561866311048,1265751.4230769232,2,2,0,3,12,0,0,0,0.8571428571428571,363.38461538461536,37.285714285714285,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,565314,NeedManualLabel
192.168.175.102-192.168.175.43-50511-80-6,192.168.175.102,50511,192.168.175.43,80,6,2024-11-07 02:41:26.147591,123652,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,36732.119173163395,105.13376249474331,10304.333333333332,29044.702594240465,101654.0,1.0,123611.0,20601.833333333336,40087.703488310064,101654.0,1.0,123630.0,24726.0,43527.437904154205,102028.0,464.0,1,2,0,0,0,0,152,132,56.61048749716948,48.523274997573836,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,123652,NeedManualLabel
192.168.175.102-192.168.175.43-50536-80-6,192.168.175.102,50536,192.168.175.43,80,6,2024-11-07 02:41:26.699746,515372,7,6,261.0,4463.0,261.0,0.0,37.285714285714285,98.6487274554083,4086.0,0.0,743.8333333333334,1644.2503965840076,9166.194515806057,25.22449803248915,42947.666666666664,117528.50138918593,404240.0,0.0,515000.0,85833.33333333333,161970.99650698784,405830.0,0.0,513515.0,102703.00000000001,174252.02225512333,404240.0,381.0,1,2,0,0,0,0,152,132,13.582422017494158,11.642076014994993,0.0,4086.0,363.3846153846154,1125.0561866311048,1265751.4230769232,2,2,0,3,12,0,0,0,0.8571428571428571,363.38461538461536,37.285714285714285,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,515372,NeedManualLabel
192.168.175.102-192.168.175.43-50467-80-6,192.168.175.102,50467,192.168.175.43,80,6,2024-11-07 02:41:24.767695,585831,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,6675.986760686956,22.19070004830745,48819.25,106876.93586136175,332921.0,0.0,584736.0,97456.0,139799.96345636147,332921.0,0.0,585793.0,117158.6,147439.69355739994,333391.0,11.0,1,2,0,0,0,0,152,132,11.948838487550164,10.241861560757284,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,585831,NeedManualLabel
192.168.175.102-192.168.175.43-50659-80-6,192.168.175.102,50659,192.168.175.43,80,6,2024-11-07 02:41:29.216545,1368190,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,3450.5441495698697,9.501604309343,114015.83333333333,362940.20999378583,1262804.0,0.0,1368134.0,228022.3333333333,509058.43241878104,1263869.0,0.0,1368145.0,273629.0,554686.5946045568,1262804.0,576.0,1,2,0,0,0,0,152,132,5.116248474261615,4.385355835081385,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7.0,258.0,6.0,4463.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,1368190,NeedManualLabel
192.168.175.102-192.168.175.43-50530-80-6,192.168.175.102,50530,192.168.175.43,80,6,2024-11-07 02:41:26.613828,590788,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,7991.022160233451,22.004509231737952,49232.333333333336,119329.98145047078,383485.0,0.0,590746.0,98457.66666666666,163760.5995429507,391970.0,0.0,590412.0,118082.4,172350.05546068153,383485.0,676.0,1,2,0,0,0,0,152,132,11.848581894012742,10.155927337725208,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,590788,NeedManualLabel
192.168.175.102-192.168.175.43-50517-80-6,192.168.175.102,50517,192.168.175.43,80,6,2024-11-07 02:41:26.272539,590344,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,7997.032238830242,22.021058908026507,49195.33333333333,136180.01241627557,468849.0,0.0,589240.0,98206.66666666666,189271.50377451614,473049.0,0.0,590278.0,118055.6,202382.1112074879,468849.0,1217.0,1,2,0,0,0,0,152,132,11.85749325816812,10.163565649858388,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,590344,NeedManualLabel
192.168.175.102-192.168.175.43-50565-80-6,192.168.175.102,50565,192.168.175.43,80,6,2024-11-07 02:41:27.352058,761371,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,6201.969867515311,17.074461727594038,63447.58333333332,151666.01127624794,493094.0,0.0,761283.0,126880.5,214758.27214312376,519303.0,0.0,761075.0,152215.0,215445.80000895818,493094.0,737.0,1,2,0,0,0,0,152,132,9.193940930242944,7.880520797351094,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,761371,NeedManualLabel
192.168.175.102-192.168.175.43-50480-80-6,192.168.175.102,50480,192.168.175.43,80,6,2024-11-07 02:41:25.263140,346868,7,6,214.0,4521.0,214.0,0.0,30.57142857142857,80.88439722397463,4086.0,0.0,753.5,1641.8311423529522,13650.725924559198,37.47823379498829,28905.666666666664,69042.98839831383,214696.0,0.0,346805.0,57800.83333333333,92593.53135811738,215743.0,0.0,346530.0,69306.0,98152.28553375616,214696.0,395.0,1,2,0,0,0,0,152,132,20.18058742807062,17.297646366917675,0.0,4086.0,364.2307692307692,1125.6769928837014,1267148.6923076925,2,2,0,3,12,0,0,0,0.8571428571428571,364.2307692307692,30.571428571428573,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,346868,NeedManualLabel
192.168.175.102-192.168.175.43-50672-80-6,192.168.175.102,50672,192.168.175.43,80,6,2024-11-07 02:41:31.450858,33500,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.955223880597,5583.333333333333,12386.066069041723,30857.0,56.0,33500.0,11166.666666666668,17073.17815561395,30857.0,478.0,33080.0,16540.0,21959.90819652942,32068.0,1012.0,0,0,0,0,0,0,92,72,119.40298507462686,89.55223880597015,0.0,0.0,0.0,0.0,0.0,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,1,2,33500,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2024-11-07 02:41:24.735588,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,NeedManualLabel
192.168.175.102-192.168.175.43-50634-80-6,192.168.175.102,50634,192.168.175.43,80,6,2024-11-07 02:41:28.851296,220322,7,7,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,2500.0,0.0,636.2857142857142,992.6873818555557,20615.281270140975,63.543359265075665,16947.846153846152,54859.1955826401,199001.0,15.0,220287.0,36714.5,79750.94791850439,199001.0,476.0,220295.0,36715.833333333336,79997.01590038635,199588.0,371.0,1,3,0,0,0,0,152,152,31.771679632537833,31.771679632537833,0.0,2500.0,324.4285714285714,748.3713305249262,560059.6483516484,2,2,0,4,13,0,0,0,1.0,324.42857142857144,12.571428571428571,636.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,3,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,220322,NeedManualLabel
